event_id,event_timestamp,event_latitude,event_longitude,classification,landcover_class,cropland_fraction,forest_fraction,built_up_fraction,emission_source,emissions_eligibility,eligibility_reason
4dfd50d6-fc48-5fb9-b4e3-a7b7bd78045b,2023-04-15 08:40:00+00:00,21.77559,72.65826,mixed_or_uncertain,cropland,0.879948914431673,0.120051085568327,0.0,,not_eligible,No supported PHOENIX emissions classification.
16513514-4d5f-5f38-9c73-1714d10d0732,2023-04-16 07:29:00+00:00,21.51289,72.95061,mixed_or_uncertain,cropland,0.531928480204342,0.468071519795658,0.0,,not_eligible,No supported PHOENIX emissions classification.
2a3a88ea-7b8a-5598-bc24-6e5875bcde31,2023-04-16 07:29:00+00:00,21.7151,72.54767,industrial,tree_cover,0.257024265644955,0.734674329501916,0.0,,not_eligible,No supported PHOENIX emissions classification.
3d2a42f6-9df6-503c-a0a2-0af9ccf056f0,2023-04-16 08:21:00+00:00,21.717135,72.544105,mixed_or_uncertain,tree_cover,0.0169220945083014,0.974457215836526,0.0,,not_eligible,No supported PHOENIX emissions classification.
7340774a-4aa1-5b8d-99c5-1f49e2ff08c5,2023-04-16 08:21:00+00:00,22.08448,72.6014433333333,mixed_or_uncertain,cropland,0.824393358876118,0.175606641123882,0.0,,not_eligible,No supported PHOENIX emissions classification.
9a6270a1-5bb5-5d70-a6c3-71e64f33b119,2023-04-16 08:21:00+00:00,22.09196,72.79368,mixed_or_uncertain,cropland,0.676245210727969,0.323754789272031,0.0,,not_eligible,No supported PHOENIX emissions classification.
fb267196-e2f4-5937-ae24-6773b7acc5ce,2023-04-16 08:21:00+00:00,21.6214,72.77082,mixed_or_uncertain,grassland,0.269476372924649,0.730523627075351,0.0,,not_eligible,No supported PHOENIX emissions classification.
2b4c2f05-c99c-5fc8-b76f-ba6803c08873,2023-04-16 09:09:00+00:00,22.010365,72.758965,mixed_or_uncertain,cropland,0.855683269476373,0.143039591315453,0.0,,not_eligible,No supported PHOENIX emissions classification.
599786e5-dc98-543a-afbc-f3e842930b59,2023-04-16 09:09:00+00:00,21.90494,72.99084,mixed_or_uncertain,cropland,0.977969348659004,0.0220306513409962,0.0,,not_eligible,No supported PHOENIX emissions classification.
fb4c18d2-c8ad-5abb-ab9a-957da55cf2ed,2023-04-16 09:09:00+00:00,22.08688,72.804485,mixed_or_uncertain,cropland,0.863665389527459,0.136334610472542,0.0,,not_eligible,No supported PHOENIX emissions classification.
24acb05a-961c-5314-ba04-db9f41585780,2023-04-16 20:50:00+00:00,21.78076,72.639,mixed_or_uncertain,cropland,0.61749680715198,0.206257982120051,0.157088122605364,,not_eligible,No supported PHOENIX emissions classification.
9dc6dc87-5163-51d1-843b-7b5d86f0c8bc,2023-04-17 08:02:00+00:00,21.458895,72.68431,mixed_or_uncertain,cropland,0.462005108556833,0.168582375478927,0.0,,not_eligible,No supported PHOENIX emissions classification.
1f6b49fb-6d08-5e16-b7e4-1e1a74fd620e,2023-04-17 08:51:00+00:00,21.89477,72.96538,mixed_or_uncertain,cropland,0.859195402298851,0.0967432950191571,0.0,,not_eligible,No supported PHOENIX emissions classification.
5733f1d5-a076-5a28-b5c5-e7cbf70c25ef,2023-04-18 07:43:00+00:00,22.00349,72.65143,mixed_or_uncertain,grassland,0.160919540229885,0.824712643678161,0.0,,not_eligible,No supported PHOENIX emissions classification.
b3dd3a1a-0e19-5cf0-88b5-2e6d612db440,2023-04-18 07:43:00+00:00,21.48074,72.7533,mixed_or_uncertain,grassland,0.458492975734355,0.53448275862069,0.0,,not_eligible,No supported PHOENIX emissions classification.
ded0f1a2-3940-5517-ad9b-2e23e03409aa,2023-04-18 07:43:00+00:00,21.99089,72.69555,mixed_or_uncertain,cropland,0.512771392081737,0.462324393358876,0.0,,not_eligible,No supported PHOENIX emissions classification.
71a81a2c-3c92-5e10-97b9-b0c40175d00e,2023-04-18 08:32:00+00:00,21.71288,72.5479,mixed_or_uncertain,tree_cover,0.273627075351213,0.726053639846743,0.0,,not_eligible,No supported PHOENIX emissions classification.
829a1b99-6dd0-545b-a4eb-67aabbf3a720,2023-04-18 08:32:00+00:00,22.05051,72.8591,mixed_or_uncertain,cropland,0.650383141762452,0.349616858237548,0.0,,not_eligible,No supported PHOENIX emissions classification.
8be8d2de-923c-5b2d-a963-0e85947fb32f,2023-04-18 08:32:00+00:00,21.73028,72.83949,mixed_or_uncertain,cropland,0.967432950191571,0.0172413793103448,0.0,,not_eligible,No supported PHOENIX emissions classification.
b0d4db0d-770e-502f-b866-3df9bc4bb328,2023-04-18 08:32:00+00:00,21.64799,72.89978,mixed_or_uncertain,cropland,0.859514687100894,0.140485312899106,0.0,,not_eligible,No supported PHOENIX emissions classification.
